image_name,reference_caption,true_object,classifier_pred,classifier_correct,top_low_label,top_mid_label,top_high_label,top_low_score,top_mid_score,top_high_score,semantic_levels,decoupled_semantics,retrieval_label_hit_any,candidate_labels,candidate_label_hit,main_label,decision_reason,decision_scores,main_label_correct,token_f1,generated_caption,prompt
n03376595_11049,The category is chair; it shows a man in a brown shirt and jeans is doing a handstand on a folding chair.,chair,chair,True,chair,,chair,0.3995625972747803,,0.3901086747646332,low|high,False,True,,,chair,classifier_main_label,chair:1.139|canoe or boat:0.151|pool table:0.072|piano:0.053|elephant:0.041,True,0.5365853658536586,The category is chair; it shows a wooden folding chair with a green cushion sitting on a white surface.,"Main semantic decision: chair (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: chair (0.40) - Visual attributes of the chair: green, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- high: chair (0.39) - Scene and context for the chair: a Notre Dame folding chair with a white cushion, black frame, and logo of a leprechaun fighting an Irish.
- high: chair (0.39) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.
- high: chair (0.37) - Scene and context for the chair: a green lawn chair sits on a patio, next to a flower pot.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03775071_44,The category is gloves; it shows a colorful hat and mittens are attached to a tree.,gloves,gloves,True,gloves,,gloves,0.40119126439094543,,0.4022868871688843,low|high,False,True,,,gloves,classifier_main_label,gloves:0.820|butterfly:0.364|chair:0.151|handbag:0.075|piano:0.042,True,0.5161290322580646,The category is gloves; it shows blue and purple striped gloves on a white surface.,"Main semantic decision: gloves (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: gloves (0.40) - Visual attributes of the gloves: blue, purple, striped, white.
- low: gloves (0.39) - Visual attributes of the gloves: blue, purple, white.
- low: gloves (0.39) - Visual attributes of the gloves: blue, striped, white.
- high: gloves (0.40) - Scene and context for the gloves: a pair of purple and blue mittens sits on a white surface.
- high: gloves (0.38) - Scene and context for the gloves: a green and white knitted mitten sits on a white counter.
- high: gloves (0.37) - Scene and context for the gloves: two mittens decorated with blue and white frosting sit on a white cloth with gold stars.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is gloves; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n04086273_26142,The category is gun; it shows a black revolver with a wooden grip sits on a wooden table.,gun,flower,False,gun,,flower,0.28531861305236816,,0.2861407399177551,low|high,False,True,,,flower,classifier_main_label,flower:0.989|gun:0.228|mushroom:0.107|pizza:0.070|camera:0.058,False,0.43750000000000006,The category is flower; it shows a group of white daisies with yellow centers.,"Main semantic decision: flower (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: flower (0.29) - Scene and context for the flower: a group of white daisies with yellow centers are shown.
- high: flower (0.28) - Scene and context for the flower: a group of four white flowers with yellow centers, surrounded by green leaves.
- high: flower (0.28) - Scene and context for the flower: a close-up of a flower with white petals and green stems surrounded by daisies.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is flower; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03180011_9698,"The category is computer; it shows a desk with three computers, a keyboard, a mouse, and a phone.",computer,computer,True,elephant,,computer,0.2970768213272095,,0.2933887243270874,low|high,False,True,,,computer,classifier_main_label,computer:1.191|watch or watches:0.105|coffee maker:0.070|cell phone:0.050|train:0.040,True,0.5853658536585366,"The category is computer; it shows a black and silver desktop computer sitting on a white surface with a monitor, keyboard, and mouse.","Main semantic decision: computer (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: computer (0.29) - Scene and context for the computer: a monitor displays the words ""this"" and ""next"" on a computer screen.
- high: computer (0.28) - Scene and context for the computer: a black and silver desktop computer sits on a white surface.
- high: computer (0.27) - Scene and context for the computer: a Dell desktop computer with a monitor, keyboard, and mouse sits on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is computer; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03445777_2548,"The category is ball; it shows a white golf ball sits on the green, next to a hole.",ball,ball,True,ball,,ball,0.34536194801330566,,0.3327886760234833,low|high,False,True,,,ball,classifier_main_label,ball:1.163|parachutes:0.133|piano:0.069|pumpkin:0.051|handbag:0.040,True,0.6486486486486486,The category is ball; it shows a white golf ball with MGC on it sitting on a red surface.,"Main semantic decision: ball (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: ball (0.33) - Scene and context for the ball: a white golf ball with MGC on it sits on a red surface.
- high: ball (0.31) - Scene and context for the ball: a pile of white golf balls with red writing on them.
- high: ball (0.31) - Scene and context for the ball: a person holds five golf balls in their hand.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is ball; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03982430_4411,The category is pool table; it shows a pool table sits in a room with white walls and a red top.,pool table,pool table,True,pool table,,pool table,0.4274519979953766,,0.41188013553619385,low|high,False,True,,,pool table,classifier_main_label,pool table:1.193|canoe or boat:0.105|chair:0.068|horse:0.050|elephant:0.040,True,0.4545454545454545,"The category is pool table; it shows a man leaning over it, his arm resting on the rail in a log cabin room.","Main semantic decision: pool table (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: pool table (0.43) - Visual attributes of the pool table: a man leans over a pool table, his arm resting on the rail.
- low: pool table (0.41) - Visual attributes of the pool table: gray, green, wooden.
- low: pool table (0.41) - Visual attributes of the pool table: a group of men playing pool in a log cabin room.
- high: pool table (0.41) - Scene and context for the pool table: floor, table.
- high: pool table (0.41) - Scene and context for the pool table: floor, room, table.
- high: pool table (0.41) - Scene and context for the pool table: floor, room, table.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is pool table; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n07753592_1198,The category is fruits and vegetables; it shows a red apple sits on top of a pile of bananas.,fruits and vegetables,shoes,False,fruits and vegetables,,fruits and vegetables,0.3062424659729004,,0.3093233108520508,low|high,False,True,,,shoes,classifier_main_label,shoes:0.689|fruits and vegetables:0.505|pizza:0.172|camera:0.050|flower:0.040,False,0.46511627906976744,The category is shoes; it shows a pair of grey and blue running shoes with yellow and black soles sitting on a cardboard box.,"Main semantic decision: shoes (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: shoes (0.29) - Scene and context for the shoes: a pair of grey and blue running shoes with yellow and black soles sits on a cardboard box.
- high: shoes (0.29) - Scene and context for the shoes: a pair of white and yellow running shoes sits on a cardboard box.
- high: shoes (0.28) - Scene and context for the shoes: the shoe on the left is red, green, and yellow, with a Nike swoosh.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is shoes; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03272010_13834,The category is guitar; it shows three ceramic guitars of varying colors and sizes sit on pedestals against a white curtain.,guitar,watch or watches,False,train,,train,0.3027801513671875,,0.3359830379486084,low|high,False,False,,,watch or watches,classifier_main_label,watch or watches:0.548|train:0.407|cell phone:0.271|elephant:0.108|guitar:0.075,False,0.31578947368421056,The category is watch or watches; it shows a green digital watch displaying the time as 11:13.,"Main semantic decision: watch or watches (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: watch or watches (0.22) - Scene and context for the watch or watches: a square, green digital watch displays the time as 11:13.
- high: watch or watches (0.21) - Scene and context for the watch or watches: a blue and white digital watch displays the time as 16:48.
- high: watch or watches (0.21) - Scene and context for the watch or watches: a blue and silver digital watch displays the time as 10:10.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is watch or watches; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02906734_21829,The category is brush; it shows a blue brush with red flowers sits on a rock near a pile of trash.,brush,brush,True,brush,,brush,0.3227997124195099,,0.3212074637413025,low|high,False,True,,,brush,classifier_main_label,brush:1.072|clownfish or fish:0.145|elephant:0.094|butterfly:0.076|airplane:0.058,True,0.5,The category is brush; it shows a broom leaning against a fence outside a building.,"Main semantic decision: brush (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: brush (0.32) - Scene and context for the brush: a broom leaning against a fence outside a building.
- high: brush (0.29) - Scene and context for the brush: a red stick leans against a gray rock.
- high: brush (0.28) - Scene and context for the brush: a broom sits on the ground outside a building.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is brush; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n07753592_14206,"The category is fruits and vegetables; it shows a large bunch of green bananas hang from a tree, surrounded by large green leaves.",fruits and vegetables,fruits and vegetables,True,fruits and vegetables,,fruits and vegetables,0.3461192846298218,,0.3742755353450775,low|high,False,True,,,fruits and vegetables,classifier_main_label,fruits and vegetables:0.868|shoes:0.431|pizza:0.067|butterfly:0.050|horse:0.040,True,0.5263157894736841,The category is fruits and vegetables; it shows a ripe yellow banana on a counter.,"Main semantic decision: fruits and vegetables (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: fruits and vegetables (0.37) - Scene and context for the fruits and vegetables: the bananas are yellow and green, with brown stems attached.
- high: fruits and vegetables (0.37) - Scene and context for the fruits and vegetables: a fruit stand displays bananas, oranges, and avocados.
- high: fruits and vegetables (0.36) - Scene and context for the fruits and vegetables: a banana sits on a counter, yellow and ripe.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is fruits and vegetables; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02992529_42996,The category is cell phone; it shows a shirtless man smoking a cigarette checks his phone in a crowded street.,cell phone,cell phone,True,cell phone,,cell phone,0.35607248544692993,,0.3210587501525879,low|high,False,True,,,cell phone,classifier_main_label,cell phone:0.700|bicycle:0.497|computer:0.117|monkey:0.067|coffee mug:0.050,True,0.47826086956521735,The category is cell phone; it shows a man with a hat and glasses talking on a device with a qwerty keyboard and a large screen.,"Main semantic decision: cell phone (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: cell phone (0.36) - Visual attributes of the cell phone: a man with a hat and glasses is talking on his cell phone.
- high: cell phone (0.32) - Scene and context for the cell phone: the LG enV2 cell phone is shown in red and black, with a qwerty keyboard and a large screen.
- high: cell phone (0.31) - Scene and context for the cell phone: a man wearing glasses and a black shirt is talking on a cell phone.
- high: cell phone (0.31) - Scene and context for the cell phone: an older man wearing glasses and a black jacket is working on a cell phone.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03877472_10554,The category is girl; it shows a woman and two children sit on a red bench in front of a dental office.,girl,girl,True,girl,,girl,0.3109305500984192,,0.39881595969200134,low|high,False,True,,,girl,classifier_main_label,girl:1.068|camp or camping:0.210|train:0.072|rocket:0.054|gun:0.043,True,0.46153846153846156,The category is girl; it shows a young girl standing in a doorway with her arms crossed.,"Main semantic decision: girl (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: girl (0.40) - Scene and context for the girl: a young girl in a white pajama top stands in a doorway with her arms crossed.
- high: girl (0.39) - Scene and context for the girl: a girl in pink heart pajamas stands in front of a Christmas tree.
- high: girl (0.38) - Scene and context for the girl: a boy holds up a pair of red penguin pajamas in front of a Christmas tree.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is girl; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03709823_17750,The category is handbag; it shows a brown leather tote bag with silver hardware sits on a white surface.,handbag,pumpkin,False,handbag,,handbag,0.37459856271743774,,0.37472912669181824,low|high,False,True,,,pumpkin,classifier_main_label,pumpkin:0.725|handbag:0.574|ironing machine:0.067|ball:0.050|chair:0.040,False,0.4186046511627907,"The category is pumpkin; it shows two carved pumpkins on a stove, one with a frowning face and the other with a scary expression.","Main semantic decision: pumpkin (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: pumpkin (0.34) - Scene and context for the pumpkin: two carved pumpkins sit on a stove, one with a frown and the other with a scary face.
- high: pumpkin (0.34) - Scene and context for the pumpkin: an orange pumpkin sits on a ledge, carved with a skeleton holding a knife.
- high: pumpkin (0.33) - Scene and context for the pumpkin: a pumpkin with a detailed carving of a face and a bird on it.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is pumpkin; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03376595_10579,"The category is chair; it shows a wooden folding chair sits in the grass, its slatted back and arms made of teak wood.",chair,chair,True,chair,,chair,0.4007919430732727,,0.37014731764793396,low|high,False,True,,,chair,classifier_main_label,chair:1.182|pool table:0.109|piano:0.070|canoe or boat:0.053|gloves:0.041,True,0.4571428571428571,"The category is chair; it shows a blue, striped and white chair.","Main semantic decision: chair (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: chair (0.40) - Visual attributes of the chair: blue, striped, white.
- low: chair (0.40) - Visual attributes of the chair: blue, striped, white.
- low: chair (0.38) - Visual attributes of the chair: blue, white, large.
- high: chair (0.37) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.
- high: chair (0.35) - Scene and context for the chair: a green lawn chair sits on a patio, next to a flower pot.
- high: chair (0.34) - Scene and context for the chair: rows of folding chairs in a brick courtyard, some stacked, some not.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02281787_2216,The category is butterfly; it shows a white butterfly with black spots sits on a rock.,butterfly,pool table,False,pool table,,pool table,0.37986093759536743,,0.3430359959602356,low|high,False,False,,,pool table,classifier_main_label,pool table:0.819|canoe or boat:0.435|chair:0.093|butterfly:0.059|cat:0.045,False,0.39024390243902435,"The category is pool table; it shows a group of men playing pool in a log cabin room, with a gray, green, and wooden surface.","Main semantic decision: pool table (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: pool table (0.38) - Visual attributes of the pool table: a group of men playing pool in a log cabin room.
- low: pool table (0.38) - Visual attributes of the pool table: gray, green, wooden.
- low: pool table (0.38) - Visual attributes of the pool table: a chocolate cake decorated with a pool table scene, including balls and a cue stick.
- high: pool table (0.34) - Scene and context for the pool table: floor, room, table.
- high: pool table (0.34) - Scene and context for the pool table: floor, room, table.
- high: pool table (0.34) - Scene and context for the pool table: floor, table.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is pool table; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03100240_20935,"The category is car; it shows a silver car sits on display in a white showroom, surrounded by white curtains.",car,car,True,car,,car,0.35566169023513794,,0.37061572074890137,low|high,False,True,,,car,classifier_main_label,car:1.123|coffee mug:0.164|monkey:0.074|cat:0.053|cell phone:0.041,True,0.5405405405405405,The category is car; it shows a silver vehicle parked among classic cars in a parking lot.,"Main semantic decision: car (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: car (0.36) - Visual attributes of the car: silver.
- low: car (0.36) - Visual attributes of the car: silver.
- low: car (0.36) - Visual attributes of the car: silver.
- high: car (0.37) - Scene and context for the car: a black Thunderbird convertible sits in a parking lot with other classic cars.
- high: car (0.36) - Scene and context for the car: a man drives a silver Mini Cooper convertible with the top down, wearing sunglasses.
- high: car (0.35) - Scene and context for the car: a woman in a silver convertible waves from the passenger seat.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is car; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03180011_7359,"The category is computer; it shows a computer monitor is on a desk, displaying a webpage.",computer,train,False,train,,train,0.370455801486969,,0.35745885968208313,low|high,False,False,,,train,classifier_main_label,train:0.973|elephant:0.183|guitar:0.116|bicycle:0.097|brush:0.063,False,0.39999999999999997,"The category is train; it shows a red and yellow train sitting on the tracks, surrounded by green trees.","Main semantic decision: train (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: train (0.37) - Visual attributes of the train: red, yellow.
- low: train (0.37) - Visual attributes of the train: green, yellow.
- low: train (0.37) - Visual attributes of the train: blue, yellow.
- high: train (0.36) - Scene and context for the train: a black and red train engine sits on the tracks, surrounded by green trees.
- high: train (0.34) - Scene and context for the train: an old, rusty train sits on the tracks in a grassy area.
- high: train (0.33) - Scene and context for the train: an old train engine is painted black and red and sits behind a chain link fence.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is train; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n11939491_10024,"The category is flower; it shows a single daisy with white petals and a black center, against a black background.",flower,gun,False,gun,,gun,0.347356379032135,,0.3314785361289978,low|high,False,False,,,gun,classifier_main_label,gun:1.004|tower:0.215|camera:0.111|flower:0.085|mushroom:0.041,False,0.46511627906976744,"The category is gun; it shows a revolver with wooden grips and black metal, lying on a blue cloth with several bullet shells.","Main semantic decision: gun (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: gun (0.33) - Scene and context for the gun: a revolver gun with wooden grips and black metal, lying on a blue cloth with several bullet shells.
- high: gun (0.32) - Scene and context for the gun: a black revolver gun with wooden grips sits on a leather case, surrounded by several bullet cartridges of different sizes and shapes.
- high: gun (0.32) - Scene and context for the gun: the revolver is made of metal and has a wooden handle.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is gun; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03792782_12815,"The category is bicycle; it shows the cyclists are lined up at the starting line, wearing helmets and numbers on their bikes.",bicycle,bicycle,True,bicycle,,bicycle,0.3219106197357178,,0.3286418318748474,low|high,False,True,,,bicycle,classifier_main_label,bicycle:0.986|rocket:0.311|gloves:0.069|camp or camping:0.051|canoe or boat:0.040,True,0.888888888888889,"The category is bicycle; it shows a group of cyclists lined up at the starting line, wearing helmets and numbers on their bikes.","Main semantic decision: bicycle (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: bicycle (0.33) - Scene and context for the bicycle: the cyclists are lined up at the starting line, wearing helmets and numbers on their bikes.
- high: bicycle (0.31) - Scene and context for the bicycle: a red bicycle is parked on a sidewalk near a crosswalk, next to a tall building.
- high: bicycle (0.31) - Scene and context for the bicycle: a red bicycle is parked next to a bunch of yellow flowers.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is bicycle; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n07753592_11911,"The category is fruits and vegetables; it shows a group of people stand around a fruit stand, with bananas on a cart and a sign in Arabic behind them.",fruits and vegetables,fruits and vegetables,True,fruits and vegetables,,fruits and vegetables,0.33627188205718994,,0.35293692350387573,low|high,False,True,,,fruits and vegetables,classifier_main_label,fruits and vegetables:0.932|shoes:0.323|pizza:0.112|flower:0.050|camera:0.040,True,0.5333333333333333,"The category is fruits and vegetables; it shows a fruit stand displaying bananas, oranges, and avocados.","Main semantic decision: fruits and vegetables (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: fruits and vegetables (0.35) - Scene and context for the fruits and vegetables: a fruit stand displays bananas, oranges, and avocados.
- high: fruits and vegetables (0.34) - Scene and context for the fruits and vegetables: a bowl of fruit containing four bananas, three oranges, and one apple.
- high: fruits and vegetables (0.34) - Scene and context for the fruits and vegetables: a fruit display with bananas, pineapples, watermelon, and coconuts.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is fruits and vegetables; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02607072_2525,The category is clownfish or fish; it shows a red and white fish is swimming in a sea anemone.,clownfish or fish,airplane,False,airplane,,airplane,0.36939895153045654,,0.3912349045276642,low|high,False,False,,,airplane,classifier_main_label,airplane:1.041|clownfish or fish:0.247|brush:0.078|monkey:0.050|dog:0.040,False,0.3243243243243243,"The category is airplane; it shows a Canadian North plane sitting on the tarmac, surrounded by service vehicles.","Main semantic decision: airplane (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- low: airplane (0.37) - Visual attributes of the airplane: an Air Canada plane sits on the tarmac, surrounded by cargo and service vehicles.
- low: airplane (0.37) - Visual attributes of the airplane: a Canadian North airplane sits on the tarmac, surrounded by service vehicles.
- low: airplane (0.37) - Visual attributes of the airplane: blue, red.
- high: airplane (0.39) - Scene and context for the airplane: a blue and white KLM jet taxis on the runway at an airport.
- high: airplane (0.39) - Scene and context for the airplane: an airport scene with three airplanes on the tarmac, one blue and two red.
- high: airplane (0.38) - Scene and context for the airplane: a blue Alaska Airlines jet taxis on the tarmac.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is airplane; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n07873807_2421,The category is pizza; it shows a man stands behind a counter filled with pizzas in a restaurant.,pizza,fruits and vegetables,False,fruits and vegetables,,fruits and vegetables,0.3393183648586273,,0.345584511756897,low|high,False,False,,,fruits and vegetables,classifier_main_label,fruits and vegetables:1.071|pizza:0.182|shoes:0.113|flower:0.050|camera:0.040,False,0.39999999999999997,"The category is fruits and vegetables; it shows a fruit display with bananas, pineapples, watermelon, and coconuts.","Main semantic decision: fruits and vegetables (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: fruits and vegetables (0.35) - Scene and context for the fruits and vegetables: a fruit display with bananas, pineapples, watermelon, and coconuts.
- high: fruits and vegetables (0.34) - Scene and context for the fruits and vegetables: a fruit stand displays bananas, oranges, and avocados.
- high: fruits and vegetables (0.32) - Scene and context for the fruits and vegetables: a fruit stand with bananas, apples, and oranges on display.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is fruits and vegetables; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03452741_1177,The category is piano; it shows a small brown piano sits on a white background.,piano,piano,True,piano,,piano,0.3218173384666443,,0.33389633893966675,low|high,False,True,,,piano,classifier_main_label,piano:0.741|ball:0.558|parachutes:0.067|butterfly:0.050|pool table:0.040,True,0.5333333333333333,The category is piano; it shows a man standing in front of a grand piano.,"Main semantic decision: piano (classifier_main_label).

Reliable semantic cues retrieved from EEG:
- high: piano (0.33) - Scene and context for the piano: a man in a black shirt stands in front of a grand piano.
- high: piano (0.32) - Scene and context for the piano: a young girl in a black dress stands next to a black piano.
- high: piano (0.31) - Scene and context for the piano: a Yamaha piano with sheet music open to the first page.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is piano; it shows <a concise visual description>.
Use the decided category as the main object and do not replace it with another object. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
