image_name,reference_caption,true_object,classifier_pred,classifier_correct,top_low_label,top_mid_label,top_high_label,top_low_score,top_mid_score,top_high_score,semantic_levels,decoupled_semantics,retrieval_label_hit_any,candidate_labels,candidate_label_hit,main_label,decision_reason,decision_scores,main_label_correct,token_f1,generated_caption,prompt,reference_caption_scored,generated_caption_scored,token_f1_scored,bleu1,bleu2,bleu3,bleu4,rouge_l,meteor,cider,object_accuracy,cue_coverage,evidence_faithfulness,clip_text_similarity,image_text_clipscore,image_found
n03709823_12670,The category is handbag; it shows a grey and brown canvas tote bag with leather accents and brass hardware sits against a white wall.,handbag,pumpkin,False,handbag,,pumpkin,0.2869525551795959,,0.3373138308525085,low|high,False,True,,,pumpkin,classifier_agrees_with_retrieval,,False,0.3414634146341463,"The category is pumpkin; it shows a glowing, smiling jack-o'-lantern on a porch surrounded by hay bales.","Main semantic decision: pumpkin (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: pumpkin (0.34) - Scene and context for the pumpkin: the pumpkin is glowing in the dark, with a smiling face carved into it.
- high: pumpkin (0.33) - Scene and context for the pumpkin: a carved pumpkin with a smiling face sits on a porch, surrounded by hay bales.
- high: pumpkin (0.33) - Scene and context for the pumpkin: the pumpkin is glowing in the dark, with a carved smiling face and glowing teeth.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is pumpkin; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A grey and brown canvas tote bag with leather accents and brass hardware sits against a white wall.,"A glowing, smiling jack-o'-lantern on a porch surrounded by hay bales.",0.12903225806451615,0.14586694249786827,0.0873954039734282,0.07566932635799402,0.07195858996018069,0.12538540596094552,0.05714285714285714,0.00014602343848016245,0.0,0.42857142857142855,0.75,0.2344854772090912,0.11375333368778229,True
n02389026_24702,"The category is horse; it shows a brown horse's eye, surrounded by brown fur, looks to the right against a blue sky background.",horse,horse,True,horse,,horse,0.3726889193058014,,0.37169149518013,low|high,False,True,,,horse,classifier_agrees_with_retrieval,,True,0.55,The category is horse; it shows a brown horse standing in a fenced enclosure surrounded by trees.,"Main semantic decision: horse (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: horse (0.37) - Visual attributes of the horse: brown, green.
- low: horse (0.37) - Visual attributes of the horse: brown, green.
- low: horse (0.37) - Visual attributes of the horse: brown, green.
- high: horse (0.37) - Scene and context for the horse: a brown horse stands in a fenced enclosure surrounded by trees.
- high: horse (0.36) - Scene and context for the horse: a brown horse with a white stripe on its nose stands next to a black and white horse.
- high: horse (0.36) - Scene and context for the horse: a brown horse stands in a stable, surrounded by hay and wooden beams.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is horse; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A brown horse's eye, surrounded by brown fur, looks to the right against a blue sky background.",A brown horse standing in a fenced enclosure surrounded by trees.,0.41379310344827586,0.308707782541696,0.2437377705246968,0.18457327411950808,0.13866717910750348,0.33044420368364036,0.32514450867052025,0.8516890568368995,1.0,0.2857142857142857,0.8571428571428571,0.6097514629364014,0.27590805292129517,True
n03063599_5287,The category is coffee mug; it shows a white Starbucks coffee mug sits on a counter.,coffee mug,canoe or boat,False,cell phone,,coffee mug,0.2951146960258484,,0.3311278820037842,low|high,False,True,,,coffee mug,topk_repeated_label,,True,0.5405405405405405,"The category is coffee mug; it shows a white mug with the Libertarian Party logo printed in yellow, blue, and purple.","Main semantic decision: coffee mug (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: coffee mug (0.33) - Scene and context for the coffee mug: the mug is white with the Libertarian Party logo printed in yellow, blue, and purple.
- high: coffee mug (0.33) - Scene and context for the coffee mug: three coffee mugs in yellow, blue, and white with a logo for Coffee Matters.
- high: coffee mug (0.32) - Scene and context for the coffee mug: the navy blue coffee mug has a trident symbol on it, with a white and gold seal that reads ""United States Naval War College Coat of Arms"".

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is coffee mug; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A white Starbucks coffee mug sits on a counter.,"A white mug with the Libertarian Party logo printed in yellow, blue, and purple.",0.2608695652173913,0.26666666666666666,0.1951800145897066,0.14310092685025483,0.1250076305588977,0.271513353115727,0.26900584795321636,0.31730978022840606,0.0,0.3,1.0,0.5312203168869019,0.3105536103248596,True
n02492035_24294,The category is monkey; it shows two monkeys sitting on a wooden platform.,monkey,horse,False,horse,,horse,0.334051638841629,,0.3526841998100281,low|high,False,False,,,horse,classifier_agrees_with_retrieval,,False,0.3783783783783784,The category is horse; it shows a brown horse with a white stripe on its nose standing next to a black and white horse.,"Main semantic decision: horse (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: horse (0.35) - Scene and context for the horse: a brown horse with a white stripe on its nose stands next to a black and white horse.
- high: horse (0.30) - Scene and context for the horse: a brown horse with a white stripe on its face, standing in a dark stable.
- high: horse (0.30) - Scene and context for the horse: a brown horse stands in a fenced enclosure surrounded by trees.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is horse; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Two monkeys sitting on a wooden platform.,A brown horse with a white stripe on its nose standing next to a black and white horse.,0.16,0.15789473684210523,0.09365858115816939,0.08020757925486036,0.07535838128770536,0.17378917378917377,0.1234567901234568,0.008961293712203267,0.0,0.4444444444444444,1.0,0.4732561409473419,0.17722932994365692,True
n03376595_8916,The category is chair; it shows a wooden folding chair with a green cushion sits on a white surface.,chair,chair,True,coffee maker,,chair,0.3337226510047912,,0.3092161417007446,low|high,False,True,,,chair,classifier_agrees_with_retrieval,,True,0.5,"The category is chair; it shows a blue chair with metal legs, folded flat and standing upright.","Main semantic decision: chair (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: chair (0.31) - Scene and context for the chair: the image shows a blue chair with metal legs, folded flat, and standing upright.
- high: chair (0.30) - Scene and context for the chair: a blue and white lawn chair sits on a sidewalk.
- high: chair (0.29) - Scene and context for the chair: a wooden chair is sitting on a metal rack.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A wooden folding chair with a green cushion sits on a white surface.,"A blue chair with metal legs, folded flat and standing upright.",0.24999999999999994,0.2779176393583935,0.20525577958848681,0.15201136268067555,0.13430919728978852,0.24629878869448185,0.1996527777777778,0.48429395997495017,1.0,0.42105263157894735,1.0,0.6317062973976135,0.280801385641098,True
n02504458_481,The category is elephant; it shows two elephants standing in the dirt near a forest.,elephant,horse,False,horse,,horse,0.34417524933815,,0.3389835059642792,low|high,False,False,,,horse,classifier_agrees_with_retrieval,,False,0.358974358974359,The category is horse; it shows a brown horse with a white stripe on its nose standing next to a black and white horse.,"Main semantic decision: horse (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: horse (0.34) - Scene and context for the horse: a brown horse with a white stripe on its nose stands next to a black and white horse.
- high: horse (0.33) - Scene and context for the horse: a brown horse stands in a fenced enclosure surrounded by trees.
- high: horse (0.32) - Scene and context for the horse: a brown horse stands in a stable, surrounded by hay and wooden beams.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is horse; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Two elephants standing in the dirt near a forest.,A brown horse with a white stripe on its nose standing next to a black and white horse.,0.14814814814814814,0.15789473684210523,0.09365858115816939,0.08020757925486036,0.07535838128770536,0.15762273901808785,0.101010101010101,0.26717869492876534,0.0,0.3888888888888889,0.875,0.5874113440513611,0.19913601875305176,True
n02492035_3912,The category is monkey; it shows a small monkey is sitting on a wooden log in a cage.,monkey,elephant,False,panda or pandas,,panda or pandas,0.3378369808197021,,0.3463335037231445,low|high,False,False,,,panda or pandas,topk_repeated_label,,False,0.4324324324324324,"The category is panda or pandas; it shows a panda bear walking on concrete, surrounded by a wire fence.","Main semantic decision: panda or pandas (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: panda or pandas (0.35) - Scene and context for the panda or pandas: a panda bear walking on concrete, surrounded by a wire fence.
- high: panda or pandas (0.35) - Scene and context for the panda or pandas: a panda bear sits on the ground in front of a wire fence.
- high: panda or pandas (0.31) - Scene and context for the panda or pandas: a panda bear sits on the ground between two large rocks, eating bamboo.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is panda or pandas; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A small monkey is sitting on a wooden log in a cage.,"A panda bear walking on concrete, surrounded by a wire fence.",0.2608695652173913,0.3043669054274208,0.1589504323418849,0.13213383404894355,0.12368857073777004,0.25884016973125884,0.21475256769374415,0.00870417123148187,0.0,0.3684210526315789,1.0,0.5540438294410706,0.25550568103790283,True
n02951358_2350,The category is canoe or boat; it shows three people in the water on yellow kayaks.,canoe or boat,cell phone,False,cell phone,,cell phone,0.3865042328834533,,0.3529576063156128,low|high,False,False,,,cell phone,classifier_agrees_with_retrieval,,False,0.3529411764705882,The category is cell phone; it shows a device on a saucer next to a cup of coffee.,"Main semantic decision: cell phone (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: cell phone (0.39) - Visual attributes of the cell phone: a cup of coffee sits on a saucer next to a cell phone.
- low: cell phone (0.37) - Visual attributes of the cell phone: two cell phones sit next to each other on a table.
- low: cell phone (0.36) - Visual attributes of the cell phone: a man with a hat and glasses is talking on his cell phone.
- high: cell phone (0.35) - Scene and context for the cell phone: a cup of coffee sits on a saucer next to a cell phone.
- high: cell phone (0.34) - Scene and context for the cell phone: a woman with blonde hair and blue eyes holds a black cell phone.
- high: cell phone (0.33) - Scene and context for the cell phone: the silver cell phone sits on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Three people in the water on yellow kayaks.,A device on a saucer next to a cup of coffee.,0.10526315789473685,0.16666666666666669,0.12309149097933275,0.11485555943044827,0.11390778025531027,0.108348134991119,0.060240963855421686,0.009932052522996225,0.0,0.125,0.8,0.48465314507484436,0.12256690114736557,True
n02281787_5770,The category is butterfly; it shows a brown butterfly sits on a green leaf.,butterfly,butterfly,True,butterfly,,butterfly,0.3781778812408447,,0.4140136837959289,low|high,False,True,,,butterfly,classifier_agrees_with_retrieval,,True,0.9285714285714286,The category is butterfly; it shows a brown butterfly sitting on a green leaf.,"Main semantic decision: butterfly (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: butterfly (0.38) - Visual attributes of the butterfly: brown, green, small.
- low: butterfly (0.38) - Visual attributes of the butterfly: brown, green, small.
- low: butterfly (0.38) - Visual attributes of the butterfly: brown, green.
- high: butterfly (0.41) - Scene and context for the butterfly: a brown butterfly with white spots sits on a green leaf.
- high: butterfly (0.40) - Scene and context for the butterfly: a brown butterfly with orange spots sits on a green leaf.
- high: butterfly (0.40) - Scene and context for the butterfly: a brown butterfly sits on a green leaf.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is butterfly; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A brown butterfly sits on a green leaf.,A brown butterfly sitting on a green leaf.,0.875,0.8888888888888888,0.816496580927726,0.7249202486685947,0.5969491792019646,0.875,0.864795918367347,5.056902784088444,1.0,0.3076923076923077,0.8,0.9887977838516235,0.3063952326774597,True
n07873807_1477,The category is pizza; it shows a pepperoni pizza sits on a wooden board on top of a stove.,pizza,shoes,False,shoes,,shoes,0.3029571175575256,,0.3299829065799713,low|high,False,False,,,shoes,classifier_agrees_with_retrieval,,False,0.5641025641025641,The category is shoes; it shows a pair of white and red sneakers on a toddler's feet on a rug.,"Main semantic decision: shoes (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: shoes (0.33) - Scene and context for the shoes: a toddler's feet in white and red sneakers on a rug.
- high: shoes (0.32) - Scene and context for the shoes: a pair of colorful Adidas sneakers sits on a concrete step.
- high: shoes (0.31) - Scene and context for the shoes: a pair of white canvas shoes with pink trim and peace signs painted on them, sitting on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is shoes; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A pepperoni pizza sits on a wooden board on top of a stove.,A pair of white and red sneakers on a toddler's feet on a rug.,0.42857142857142855,0.4375,0.24152294576982403,0.16091489743427162,0.13380161378318955,0.36180308422301305,0.32302188552188554,0.07421887526816873,0.0,0.2916666666666667,1.0,0.37457436323165894,0.1863952875137329,True
n03792972_4392,"The category is camp or camping; it shows a small tent sits in a field, surrounded by several vehicles and a camper.",camp or camping,girl,False,gun,,gun,0.3500324487686157,,0.3053144216537475,low|high,False,False,,,gun,topk_repeated_label,,False,0.4102564102564102,The category is gun; it shows two girls playing with a toy gun in a grassy park.,"Main semantic decision: gun (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- low: gun (0.35) - Visual attributes of the gun: two girls are in a grassy park, one holding a toy gun.
- high: gun (0.31) - Scene and context for the gun: a young boy wearing camouflage and ear protection aims a handgun outdoors.
- high: gun (0.30) - Scene and context for the gun: a wooden toy gun is propped up against a white curtain.
- high: gun (0.29) - Scene and context for the gun: a soldier aims his rifle, wearing a camouflage uniform and gloves.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is gun; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A small tent sits in a field, surrounded by several vehicles and a camper.",Two girls playing with a toy gun in a grassy park.,0.23999999999999996,0.25376679556562454,0.18741919936332146,0.1388016841467676,0.12263782424860158,0.2349165596919127,0.18653690186536903,0.03821821058593287,0.0,0.1935483870967742,0.8571428571428571,0.4133301377296448,0.20782729983329773,True
n02906734_39817,"The category is brush; it shows a colorful plastic brush with green, pink, and yellow bristles sits on top of a white surface.",brush,clownfish or fish,False,clownfish or fish,,airplane,0.2992377579212188,,0.2788890600204468,low|high,False,False,,,clownfish or fish,classifier_agrees_with_retrieval,,False,0.3684210526315789,The category is clownfish or fish; it shows a clownfish swimming near a coral reef.,"Main semantic decision: clownfish or fish (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: clownfish or fish (0.27) - Scene and context for the clownfish or fish: a clownfish with a white and purple anemone on a coral reef.
- high: clownfish or fish (0.26) - Scene and context for the clownfish or fish: a single clownfish swims near a coral reef.
- high: clownfish or fish (0.26) - Scene and context for the clownfish or fish: an orange and blue fish swims through coral.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is clownfish or fish; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A colorful plastic brush with green, pink, and yellow bristles sits on top of a white surface.",A clownfish swimming near a coral reef.,0.16666666666666666,0.08986913866566594,0.05546843661728007,0.049717197197026525,0.04926429870313277,0.1550190597204574,0.0625,0.00028451847332547293,0.0,0.26666666666666666,0.8,0.37670883536338806,0.1327061653137207,True
n02992529_4366,"The category is cell phone; it shows the screen displays a blue email icon with a red circle around it, indicating an alert.",cell phone,cell phone,True,cell phone,,cell phone,0.3454357981681824,,0.3459662795066833,low|high,False,True,,,cell phone,classifier_agrees_with_retrieval,,True,0.4736842105263157,The category is cell phone; it shows a silver device sitting on a white surface.,"Main semantic decision: cell phone (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: cell phone (0.35) - Scene and context for the cell phone: the silver cell phone sits on a white surface.
- high: cell phone (0.33) - Scene and context for the cell phone: water.
- high: cell phone (0.32) - Scene and context for the cell phone: a man with a hat and glasses is talking on his cell phone.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","The screen displays a blue email icon with a red circle around it, indicating an alert.",A silver device sitting on a white surface.,0.16666666666666666,0.12262648039048077,0.07509307647752131,0.06667081399351642,0.06528905536667998,0.15721649484536082,0.06578947368421052,0.00026235091937551903,0.0,0.21428571428571427,0.6,0.6247556209564209,0.19005349278450012,True
n07753592_5699,The category is fruits and vegetables; it shows a single yellow banana on a black background.,fruits and vegetables,fruits and vegetables,True,fruits and vegetables,,fruits and vegetables,0.3006494343280792,,0.3335848748683929,low|high,False,True,,,fruits and vegetables,classifier_agrees_with_retrieval,,True,0.7027027027027026,"The category is fruits and vegetables; it shows a yellow and green banana with brown stems, sitting on a white surface.","Main semantic decision: fruits and vegetables (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: fruits and vegetables (0.33) - Scene and context for the fruits and vegetables: the bananas are yellow and green, with brown stems attached.
- high: fruits and vegetables (0.32) - Scene and context for the fruits and vegetables: a banana with a peeled section sits on a white surface.
- high: fruits and vegetables (0.32) - Scene and context for the fruits and vegetables: a partially peeled banana rests on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is fruits and vegetables; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A single yellow banana on a black background.,"A yellow and green banana with brown stems, sitting on a white surface.",0.4761904761904762,0.42857142857142855,0.25677629550654774,0.17645861682298988,0.14949751774990683,0.4975530179445351,0.5694117647058823,0.9346500228404093,0.0,0.3888888888888889,0.875,0.6718284487724304,0.29742231965065,True
n02504458_3816,"The category is elephant; it shows an elephant stands in a green field, surrounded by a yellow fence.",elephant,monkey,False,elephant,,horse,0.3550306856632232,,0.3403024673461914,low|high,False,True,,,elephant,topk_repeated_label,,True,0.55,The category is elephant; it shows an adult and a baby elephant standing in a grassy field with trees in the background.,"Main semantic decision: elephant (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- low: elephant (0.36) - Visual attributes of the elephant: an adult elephant and a baby elephant stand in a grassy field with trees in the background.
- high: elephant (0.33) - Scene and context for the elephant: background, field, grass.
- high: elephant (0.32) - Scene and context for the elephant: an elephant stands behind a wire fence, with a large ear and rough skin.
- high: elephant (0.32) - Scene and context for the elephant: elephants of various sizes walking in a grassy area.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is elephant; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","An elephant stands in a green field, surrounded by a yellow fence.",An adult and a baby elephant standing in a grassy field with trees in the background.,0.42857142857142855,0.4117647058823529,0.22687130324325758,0.1508305417231562,0.12512236921161915,0.36658653846153844,0.24193548387096775,0.6693230101795149,1.0,0.2692307692307692,0.875,0.651870608329773,0.33046895265579224,True
n02690373_3537,"The category is airplane; it shows an airplane on the runway, with a white and black striped tarmac and a truck nearby.",airplane,clownfish or fish,False,clownfish or fish,,clownfish or fish,0.4389704167842865,,0.4360353946685791,low|high,False,False,,,clownfish or fish,classifier_agrees_with_retrieval,,False,0.35,"The category is clownfish; it shows three swimming in a sea anemone, surrounded by coral and sea life.","Main semantic decision: clownfish or fish (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: clownfish or fish (0.44) - Visual attributes of the clownfish or fish: the image shows three clownfish swimming in a sea anemone, surrounded by coral and sea life.
- low: clownfish or fish (0.43) - Visual attributes of the clownfish or fish: the image shows three clownfish swimming together on a coral reef.
- low: clownfish or fish (0.42) - Visual attributes of the clownfish or fish: a single clownfish swims near a coral reef.
- high: clownfish or fish (0.44) - Scene and context for the clownfish or fish: the image shows three clownfish swimming in a sea anemone, surrounded by coral and sea life.
- high: clownfish or fish (0.42) - Scene and context for the clownfish or fish: the image shows three clownfish swimming together on a coral reef.
- high: clownfish or fish (0.41) - Scene and context for the clownfish or fish: a blue and black fish swims near a white sea anemone with green polyps on a coral reef.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is clownfish or fish; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","An airplane on the runway, with a white and black striped tarmac and a truck nearby.","Three swimming in a sea anemone, surrounded by coral and sea life.",0.14285714285714288,0.16535337936318215,0.09936501464420038,0.0863183565610213,0.08239221254954013,0.13926940639269406,0.0641025641025641,0.01978991174051333,0.0,0.28,1.0,0.27264201641082764,0.09672915935516357,True
n02607072_304,"The category is clownfish or fish; it shows two clownfish swim among the tentacles of a sea anemone, their orange bodies contrasted against the green and purple background.",clownfish or fish,panda or pandas,False,elephant,,panda or pandas,0.3816317617893219,,0.3422200083732605,low|high,False,False,,,panda or pandas,classifier_agrees_with_retrieval,,False,0.3478260869565217,The category is panda or pandas; it shows a bear sitting on the ground near a wire fence.,"Main semantic decision: panda or pandas (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: panda or pandas (0.34) - Scene and context for the panda or pandas: a panda bear sits on the ground in front of a wire fence.
- high: panda or pandas (0.34) - Scene and context for the panda or pandas: a panda bear walking on concrete, surrounded by a wire fence.
- high: panda or pandas (0.32) - Scene and context for the panda or pandas: a panda bear sitting on a tree branch, eating bamboo.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is panda or pandas; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","Two clownfish swim among the tentacles of a sea anemone, their orange bodies contrasted against the green and purple background.",A bear sitting on the ground near a wire fence.,0.13333333333333333,0.10033075668312062,0.060753290199703894,0.05323544288485596,0.051322113924580214,0.12577319587628866,0.05263157894736842,0.037380172398212536,0.0,0.2777777777777778,0.8333333333333334,0.2894541025161743,0.11718600988388062,True
n03452741_16744,The category is piano; it shows a man sits at a grand piano in a McDonald's restaurant.,piano,piano,True,piano,,piano,0.3535377979278564,,0.4099388718605041,low|high,False,True,,,piano,classifier_agrees_with_retrieval,,True,0.5,The category is piano; it shows a grand piano's interior with strings and hammers in various shades of brown.,"Main semantic decision: piano (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: piano (0.35) - Visual attributes of the piano: black, red, white, shiny.
- low: piano (0.35) - Visual attributes of the piano: pink.
- low: piano (0.35) - Visual attributes of the piano: pink.
- high: piano (0.41) - Scene and context for the piano: a grand piano's interior, showing strings and hammers in various shades of brown.
- high: piano (0.40) - Scene and context for the piano: a man in a black shirt stands in front of a grand piano.
- high: piano (0.36) - Scene and context for the piano: a black piano sits in a marble-floored lobby, surrounded by a velvet rope barrier.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is piano; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A man sits at a grand piano in a McDonald's restaurant.,A grand piano's interior with strings and hammers in various shades of brown.,0.3846153846153846,0.4,0.29277002188455997,0.23625442485446654,0.18207052811092136,0.31202046035805625,0.30491803278688523,0.9174631135981671,1.0,0.26666666666666666,1.0,0.585142195224762,0.24319571256637573,True
n04069434_10318,The category is camera; it shows a Canon camera sits on a white table with a black strap.,camera,camera,True,camera,,camera,0.3137755692005157,,0.3171303272247314,low|high,False,True,,,camera,classifier_agrees_with_retrieval,,True,0.5625000000000001,The category is camera; it shows an old movie camera with a large lens.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.32) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.
- high: camera (0.32) - Scene and context for the camera: a black Zenit camera with a lens lying beside it.
- high: camera (0.31) - Scene and context for the camera: a black camera with the word ""canon"" on it.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A Canon camera sits on a white table with a black strap.,An old movie camera with a large lens.,0.3,0.26956918209450376,0.20217688657087782,0.15243074628557252,0.13755608571892394,0.28955696202531644,0.12931034482758622,0.3800803778730313,1.0,0.3333333333333333,1.0,0.7180452942848206,0.242153599858284,True
